"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"81033_at",NA,3.87012423246667,NA,NA,NA,NA
"81034_at",NA,10.9356462373333,NA,NA,NA,NA
"81035_at",NA,3.281381706,NA,NA,NA,NA
"81037_at",NA,10.588693718,NA,NA,NA,NA
"810_at",NA,3.51617941946667,NA,NA,NA,NA
"8110_at",NA,5.30499908146667,NA,NA,NA,NA
"8111_at",NA,6.1649261698,NA,NA,NA,NA
"8115_at",NA,2.67916401393333,NA,NA,NA,NA
"811_at",NA,9.90798961673333,NA,NA,NA,NA
"8120_at",NA,3.84536524986667,NA,NA,NA,NA
"8123_at",NA,1.94217474446667,NA,NA,NA,NA
"8125_at",NA,10.8668441512,NA,NA,NA,NA
"81285_at",NA,1.9390618858,NA,NA,NA,NA
"8128_at",NA,2.14019799426667,NA,NA,NA,NA
"8131_at",NA,7.53102204993333,NA,NA,NA,NA
"8139_at",NA,6.3080010382,NA,NA,NA,NA
"813_at",NA,9.961954584,NA,NA,NA,NA
"8140_at",NA,11.2340716886667,NA,NA,NA,NA
"81472_at",NA,1.60867293806667,NA,NA,NA,NA
"8148_at",NA,9.42095960853333,NA,NA,NA,NA
"81490_at",NA,8.31479945246667,NA,NA,NA,NA
"81491_at",NA,5.11273831966667,NA,NA,NA,NA
"81492_at",NA,3.96624759646667,NA,NA,NA,NA
"81493_at",NA,8.71070067186667,NA,NA,NA,NA
"81494_at",NA,1.649178508,NA,NA,NA,NA
"814_at",NA,5.7128847654,NA,NA,NA,NA
"81501_at",NA,2.34650440346667,NA,NA,NA,NA
"81502_at",NA,7.51509908906667,NA,NA,NA,NA
"81532_at",NA,6.9584920876,NA,NA,NA,NA
"81533_at",NA,9.03455729766667,NA,NA,NA,NA
"81537_at",NA,6.58525854673333,NA,NA,NA,NA
"81539_at",NA,11.4167356313333,NA,NA,NA,NA
"8153_at",NA,3.0746014418,NA,NA,NA,NA
"81542_at",NA,8.96486580546667,NA,NA,NA,NA
"81543_at",NA,4.2019637504,NA,NA,NA,NA
"81544_at",NA,8.98139743266667,NA,NA,NA,NA
"81545_at",NA,8.08490721913333,NA,NA,NA,NA
"81550_at",NA,7.57270944993333,NA,NA,NA,NA
"81551_at",NA,3.50682448673333,NA,NA,NA,NA
"81553_at",NA,7.86957007846667,NA,NA,NA,NA
"81555_at",NA,9.7032533142,NA,NA,NA,NA
"81556_at",NA,8.14599716786667,NA,NA,NA,NA
"81558_at",NA,7.6084980274,NA,NA,NA,NA
"81559_at",NA,8.67555477973333,NA,NA,NA,NA
"81562_at",NA,11.5018722873333,NA,NA,NA,NA
"81563_at",NA,5.3942494408,NA,NA,NA,NA
"81565_at",NA,8.904368705,NA,NA,NA,NA
"81566_at",NA,8.30058172253333,NA,NA,NA,NA
"81569_at",NA,4.2317973968,NA,NA,NA,NA
"81570_at",NA,5.71480005173333,NA,NA,NA,NA
"81571_at",NA,4.78169336586667,NA,NA,NA,NA
"81572_at",NA,9.7557125314,NA,NA,NA,NA
"81573_at",NA,7.98353428366667,NA,NA,NA,NA
"81575_at",NA,6.6175831034,NA,NA,NA,NA
"81576_at",NA,7.014334909,NA,NA,NA,NA
"81577_at",NA,6.50297128586667,NA,NA,NA,NA
"81578_at",NA,2.33908237053333,NA,NA,NA,NA
"81579_at",NA,8.39330115893333,NA,NA,NA,NA
"815_at",NA,4.12874300393333,NA,NA,NA,NA
"81602_at",NA,6.65556226913333,NA,NA,NA,NA
"81603_at",NA,10.0475094453333,NA,NA,NA,NA
"81605_at",NA,7.33816978126667,NA,NA,NA,NA
"81606_at",NA,6.04433877133333,NA,NA,NA,NA
"81607_at",NA,4.6583588012,NA,NA,NA,NA
"81608_at",NA,9.70415249786667,NA,NA,NA,NA
"81609_at",NA,7.17460309313333,NA,NA,NA,NA
"81610_at",NA,8.6818869328,NA,NA,NA,NA
"81611_at",NA,8.9573207592,NA,NA,NA,NA
"81614_at",NA,8.90542373453333,NA,NA,NA,NA
"81615_at",NA,3.54522941086667,NA,NA,NA,NA
"81616_at",NA,3.15813199806667,NA,NA,NA,NA
"81617_at",NA,4.47861878513333,NA,NA,NA,NA
"81618_at",NA,9.32454703266667,NA,NA,NA,NA
"81619_at",NA,9.6330593886,NA,NA,NA,NA
"8161_at",NA,6.7783737224,NA,NA,NA,NA
"81620_at",NA,8.00649394393333,NA,NA,NA,NA
"81621_at",NA,5.46353030973333,NA,NA,NA,NA
"81622_at",NA,3.98339084406667,NA,NA,NA,NA
"81623_at",NA,1.92810899926667,NA,NA,NA,NA
"81624_at",NA,7.62941950566667,NA,NA,NA,NA
"81626_at",NA,1.73890710446667,NA,NA,NA,NA
"81627_at",NA,7.45210682473333,NA,NA,NA,NA
"81628_at",NA,6.05324492226667,NA,NA,NA,NA
"81629_at",NA,3.47885843826667,NA,NA,NA,NA
"81631_at",NA,12.0459430273333,NA,NA,NA,NA
"8165_at",NA,6.5553422752,NA,NA,NA,NA
"81669_at",NA,8.82438378146667,NA,NA,NA,NA
"81671_at",NA,10.8117791613333,NA,NA,NA,NA
"81688_at",NA,8.9325628474,NA,NA,NA,NA
"81689_at",NA,9.10733128113333,NA,NA,NA,NA
"81691_at",NA,7.14431430913333,NA,NA,NA,NA
"81693_at",NA,3.688972902,NA,NA,NA,NA
"81696_at",NA,1.88902452466667,NA,NA,NA,NA
"81697_at",NA,2.14206404553333,NA,NA,NA,NA
"81698_at",NA,4.29572063246667,NA,NA,NA,NA
"816_at",NA,3.72782166193333,NA,NA,NA,NA
"81704_at",NA,2.59943499026667,NA,NA,NA,NA
"81706_at",NA,8.62589510066667,NA,NA,NA,NA
"8170_at",NA,1.88325922553333,NA,NA,NA,NA
"8174_at",NA,3.19513681,NA,NA,NA,NA
"8175_at",NA,8.73424903893333,NA,NA,NA,NA
"81786_at",NA,5.44531468726667,NA,NA,NA,NA
"81788_at",NA,11.5930289426667,NA,NA,NA,NA
"81789_at",NA,4.2361122058,NA,NA,NA,NA
"8178_at",NA,4.305762176,NA,NA,NA,NA
"81790_at",NA,6.68329102866667,NA,NA,NA,NA
"81792_at",NA,9.18649560066667,NA,NA,NA,NA
"81793_at",NA,2.23080784,NA,NA,NA,NA
"81794_at",NA,4.66052949773333,NA,NA,NA,NA
"81796_at",NA,4.1292119506,NA,NA,NA,NA
"81797_at",NA,2.342415339,NA,NA,NA,NA
"817_at",NA,6.7367382988,NA,NA,NA,NA
"81831_at",NA,9.65952623993333,NA,NA,NA,NA
"81832_at",NA,3.36023456413333,NA,NA,NA,NA
"81833_at",NA,2.57811135046667,NA,NA,NA,NA
"81839_at",NA,7.49092168806667,NA,NA,NA,NA
"81844_at",NA,8.72575073733333,NA,NA,NA,NA
"81846_at",NA,5.99819684606667,NA,NA,NA,NA
"81847_at",NA,7.0709157754,NA,NA,NA,NA
"81848_at",NA,6.6457906632,NA,NA,NA,NA
"81849_at",NA,6.96934672933333,NA,NA,NA,NA
"81850_at",NA,1.81629403786667,NA,NA,NA,NA
"81851_at",NA,3.87242638886667,NA,NA,NA,NA
"81853_at",NA,11.2726137866667,NA,NA,NA,NA
"81854_at",NA,2.596178221,NA,NA,NA,NA
"81855_at",NA,11.6667614346667,NA,NA,NA,NA
"81856_at",NA,8.105980748,NA,NA,NA,NA
"81857_at",NA,8.1232287732,NA,NA,NA,NA
"81858_at",NA,7.49536305326667,NA,NA,NA,NA
"81870_at",NA,1.6261480032,NA,NA,NA,NA
"81871_at",NA,1.94496517613333,NA,NA,NA,NA
"81872_at",NA,2.075611309,NA,NA,NA,NA
"81873_at",NA,9.6760973098,NA,NA,NA,NA
"81875_at",NA,7.58195044426667,NA,NA,NA,NA
"81876_at",NA,9.37800140386667,NA,NA,NA,NA
"8187_at",NA,8.1180273754,NA,NA,NA,NA
"81887_at",NA,8.41407242253333,NA,NA,NA,NA
"81888_at",NA,10.1425571053333,NA,NA,NA,NA
"81889_at",NA,8.41183005933333,NA,NA,NA,NA
"81890_at",NA,6.95375696533333,NA,NA,NA,NA
"81892_at",NA,12.132193612,NA,NA,NA,NA
"81894_at",NA,8.68078580826667,NA,NA,NA,NA
"8189_at",NA,7.62423166253333,NA,NA,NA,NA
"818_at",NA,7.33855835033333,NA,NA,NA,NA
"81928_at",NA,7.66026315453333,NA,NA,NA,NA
"81929_at",NA,8.40941248126667,NA,NA,NA,NA
"8192_at",NA,8.68971130246667,NA,NA,NA,NA
"81930_at",NA,7.66251975926667,NA,NA,NA,NA
"81931_at",NA,8.47574850746667,NA,NA,NA,NA
"81932_at",NA,6.45724177433333,NA,NA,NA,NA
"8193_at",NA,5.025787703,NA,NA,NA,NA
"8195_at",NA,10.20924293,NA,NA,NA,NA
"819_at",NA,9.00481551686667,NA,NA,NA,NA
"81_at",NA,10.7553566233333,NA,NA,NA,NA
"8200_at",NA,6.179788086,NA,NA,NA,NA
"8202_at",NA,7.02843215786667,NA,NA,NA,NA
"8204_at",NA,8.69326542693333,NA,NA,NA,NA
"8208_at",NA,8.57479937153333,NA,NA,NA,NA
"8209_at",NA,10.1685205933333,NA,NA,NA,NA
"820_at",NA,3.25451168926667,NA,NA,NA,NA
"8216_at",NA,8.361426769,NA,NA,NA,NA
"8218_at",NA,7.61550217026667,NA,NA,NA,NA
"821_at",NA,10.0885009647333,NA,NA,NA,NA
"8220_at",NA,7.281273086,NA,NA,NA,NA
"8224_at",NA,3.14904172646667,NA,NA,NA,NA
"8225_at",NA,8.0930044708,NA,NA,NA,NA
"8226_at",NA,9.99666148146667,NA,NA,NA,NA
"8227_at",NA,7.76675166906667,NA,NA,NA,NA
"8228_at",NA,7.06191559626667,NA,NA,NA,NA
"822_at",NA,11.2863632286667,NA,NA,NA,NA
"8233_at",NA,7.55681108393333,NA,NA,NA,NA
"8237_at",NA,10.242441374,NA,NA,NA,NA
"8239_at",NA,10.5280164353333,NA,NA,NA,NA
"823_at",NA,8.62731360113333,NA,NA,NA,NA
"8241_at",NA,10.3702096626667,NA,NA,NA,NA
"8242_at",NA,7.87837768813333,NA,NA,NA,NA
"8243_at",NA,7.19326538066667,NA,NA,NA,NA
"824_at",NA,12.4801279753333,NA,NA,NA,NA
"825_at",NA,4.69625229086667,NA,NA,NA,NA
"8260_at",NA,10.532717602,NA,NA,NA,NA
"8266_at",NA,8.61558899933333,NA,NA,NA,NA
"8269_at",NA,7.615369602,NA,NA,NA,NA
"826_at",NA,11.496434276,NA,NA,NA,NA
"8270_at",NA,7.48893933626667,NA,NA,NA,NA
"8273_at",NA,7.35690326893333,NA,NA,NA,NA
"8277_at",NA,2.55619067173333,NA,NA,NA,NA
"827_at",NA,2.02640793926667,NA,NA,NA,NA
"8284_at",NA,4.48715344646667,NA,NA,NA,NA
"8287_at",NA,3.1762408736,NA,NA,NA,NA
"8288_at",NA,2.163270541,NA,NA,NA,NA
"8289_at",NA,6.98292564046667,NA,NA,NA,NA
"828_at",NA,5.4273733552,NA,NA,NA,NA
"8290_at",NA,4.97556821413333,NA,NA,NA,NA
"8291_at",NA,9.94215860866667,NA,NA,NA,NA
"8292_at",NA,3.69678493846667,NA,NA,NA,NA
"8294_at",NA,4.2649068084,NA,NA,NA,NA
"8295_at",NA,6.55110916326667,NA,NA,NA,NA
"8301_at",NA,8.81033712913333,NA,NA,NA,NA
"8302_at",NA,1.4070366696,NA,NA,NA,NA
"8303_at",NA,6.20778755313333,NA,NA,NA,NA
"8309_at",NA,5.5298005918,NA,NA,NA,NA
"830_at",NA,10.7565343613333,NA,NA,NA,NA
"8310_at",NA,7.24915308686667,NA,NA,NA,NA
"8312_at",NA,5.58542618066667,NA,NA,NA,NA
"8313_at",NA,4.7644642196,NA,NA,NA,NA
"8314_at",NA,8.3467973366,NA,NA,NA,NA
"8315_at",NA,8.70331890213333,NA,NA,NA,NA
"8317_at",NA,10.9366552713333,NA,NA,NA,NA
"8318_at",NA,9.21324963306667,NA,NA,NA,NA
"831_at",NA,10.0084899948667,NA,NA,NA,NA
"8320_at",NA,2.42015018566667,NA,NA,NA,NA
"8321_at",NA,6.50022793873333,NA,NA,NA,NA
"8322_at",NA,6.47556812066667,NA,NA,NA,NA
"8323_at",NA,8.40444525813333,NA,NA,NA,NA
"8324_at",NA,7.87493812846667,NA,NA,NA,NA
"83259_at",NA,1.53982325933333,NA,NA,NA,NA
"8325_at",NA,3.96268095,NA,NA,NA,NA
"8326_at",NA,4.02890407946667,NA,NA,NA,NA
"8328_at",NA,3.6455775046,NA,NA,NA,NA
"832_at",NA,11.6990611966667,NA,NA,NA,NA
"8330_at",NA,5.12185744573333,NA,NA,NA,NA
"8332_at",NA,2.0656119908,NA,NA,NA,NA
"8334_at",NA,9.73756033466667,NA,NA,NA,NA
"8335_at",NA,4.91293932106667,NA,NA,NA,NA
"8336_at",NA,5.69893922453333,NA,NA,NA,NA
"83394_at",NA,3.98577699786667,NA,NA,NA,NA
"8339_at",NA,5.20886427693333,NA,NA,NA,NA
"833_at",NA,9.25439252,NA,NA,NA,NA
"83401_at",NA,3.68502766313333,NA,NA,NA,NA
"8340_at",NA,2.95883674893333,NA,NA,NA,NA
"83416_at",NA,2.88057048073333,NA,NA,NA,NA
"83417_at",NA,2.03689187533333,NA,NA,NA,NA
"8341_at",NA,1.85013766333333,NA,NA,NA,NA
"8342_at",NA,2.9021117202,NA,NA,NA,NA
"83439_at",NA,6.6875584676,NA,NA,NA,NA
"8343_at",NA,5.9553679642,NA,NA,NA,NA
"83440_at",NA,7.94133143453333,NA,NA,NA,NA
"83442_at",NA,11.6575943633333,NA,NA,NA,NA
"83443_at",NA,10.8786158506667,NA,NA,NA,NA
"83445_at",NA,6.4507166914,NA,NA,NA,NA
"83446_at",NA,2.85615499913333,NA,NA,NA,NA
"83447_at",NA,1.39543397566667,NA,NA,NA,NA
"83448_at",NA,7.07088933633333,NA,NA,NA,NA
"83449_at",NA,2.66294844833333,NA,NA,NA,NA
"8344_at",NA,6.60842227993333,NA,NA,NA,NA
"83450_at",NA,4.10505483613333,NA,NA,NA,NA
"83451_at",NA,7.18274134866667,NA,NA,NA,NA
"83452_at",NA,9.05063580246667,NA,NA,NA,NA
"8345_at",NA,5.01901224166667,NA,NA,NA,NA
"83460_at",NA,9.21054201466667,NA,NA,NA,NA
"83461_at",NA,8.7452679092,NA,NA,NA,NA
"83463_at",NA,6.00304719993333,NA,NA,NA,NA
"83464_at",NA,5.40760859,NA,NA,NA,NA
"83468_at",NA,6.21556345973333,NA,NA,NA,NA
"8346_at",NA,3.7789511884,NA,NA,NA,NA
"83473_at",NA,4.78478724326667,NA,NA,NA,NA
"83475_at",NA,8.6308605902,NA,NA,NA,NA
"83478_at",NA,5.332395963,NA,NA,NA,NA
"83479_at",NA,7.73551069606667,NA,NA,NA,NA
"8347_at",NA,4.51602483493333,NA,NA,NA,NA
"83480_at",NA,8.7549500162,NA,NA,NA,NA
"83481_at",NA,9.62182487513333,NA,NA,NA,NA
"83482_at",NA,2.65594864193333,NA,NA,NA,NA
"83483_at",NA,4.01276105566667,NA,NA,NA,NA
"8348_at",NA,2.6569669988,NA,NA,NA,NA
"8349_at",NA,7.18127067653333,NA,NA,NA,NA
"834_at",NA,4.66651420813333,NA,NA,NA,NA
"8350_at",NA,2.94372610393333,NA,NA,NA,NA
"8351_at",NA,4.388021545,NA,NA,NA,NA
"8352_at",NA,7.79734462646667,NA,NA,NA,NA
"83538_at",NA,5.3934498984,NA,NA,NA,NA
"83539_at",NA,2.9879579734,NA,NA,NA,NA
"8353_at",NA,4.62706941826667,NA,NA,NA,NA
"83540_at",NA,8.8265086412,NA,NA,NA,NA
"83541_at",NA,6.00497790053333,NA,NA,NA,NA
"83543_at",NA,11.623737534,NA,NA,NA,NA
"83544_at",NA,7.20946209826667,NA,NA,NA,NA
"83546_at",NA,3.9884685792,NA,NA,NA,NA
"83547_at",NA,5.8952106924,NA,NA,NA,NA
"83548_at",NA,4.73619144213333,NA,NA,NA,NA
"83549_at",NA,6.8302330584,NA,NA,NA,NA
"8354_at",NA,2.61545477113333,NA,NA,NA,NA
"83550_at",NA,2.08767435706667,NA,NA,NA,NA
"83551_at",NA,2.3269467526,NA,NA,NA,NA
"8355_at",NA,5.16703119053333,NA,NA,NA,NA
"8358_at",NA,3.45706455413333,NA,NA,NA,NA
"83590_at",NA,7.0330867192,NA,NA,NA,NA
"83591_at",NA,3.8002654734,NA,NA,NA,NA
"83592_at",NA,3.09295340393333,NA,NA,NA,NA
"83593_at",NA,3.98413361113333,NA,NA,NA,NA
"83594_at",NA,6.75322566966667,NA,NA,NA,NA
"83595_at",NA,3.5704746386,NA,NA,NA,NA
"83596_at",NA,8.0565907642,NA,NA,NA,NA
"83597_at",NA,3.12194381633333,NA,NA,NA,NA
"83598_at",NA,1.83185141913333,NA,NA,NA,NA
"8359_at",NA,2.65775769393333,NA,NA,NA,NA
"835_at",NA,4.27398922713333,NA,NA,NA,NA
"83604_at",NA,5.84223643946667,NA,NA,NA,NA
"83605_at",NA,6.96566612326667,NA,NA,NA,NA
"83606_at",NA,11.6407005686667,NA,NA,NA,NA
"83607_at",NA,9.8279843786,NA,NA,NA,NA
"83608_at",NA,9.45797917933333,NA,NA,NA,NA
"8360_at",NA,2.22277001,NA,NA,NA,NA
"8361_at",NA,3.57417929793333,NA,NA,NA,NA
"83636_at",NA,6.47100699833333,NA,NA,NA,NA
"83637_at",NA,7.762162821,NA,NA,NA,NA
"83638_at",NA,7.59312252406667,NA,NA,NA,NA
"83639_at",NA,4.81788671893333,NA,NA,NA,NA
"83641_at",NA,9.34740427106667,NA,NA,NA,NA
"83642_at",NA,6.98092787413333,NA,NA,NA,NA
"83643_at",NA,3.26951392733333,NA,NA,NA,NA
"83648_at",NA,6.38206505013333,NA,NA,NA,NA
"8364_at",NA,7.54253850913333,NA,NA,NA,NA
"83655_at",NA,2.29530752393333,NA,NA,NA,NA
"83656_at",NA,2.22307292646667,NA,NA,NA,NA
"83657_at",NA,3.3436189942,NA,NA,NA,NA
"83658_at",NA,11.4111095513333,NA,NA,NA,NA
"83659_at",NA,4.452581206,NA,NA,NA,NA
"8365_at",NA,3.1003967158,NA,NA,NA,NA
"83660_at",NA,8.09957816433333,NA,NA,NA,NA
"83661_at",NA,2.42652859806667,NA,NA,NA,NA
"83666_at",NA,8.91238525933333,NA,NA,NA,NA
"83667_at",NA,7.5647426974,NA,NA,NA,NA
"8366_at",NA,3.962885531,NA,NA,NA,NA
"8367_at",NA,3.40254264746667,NA,NA,NA,NA
"8368_at",NA,3.98200477866667,NA,NA,NA,NA
"83690_at",NA,4.3996868958,NA,NA,NA,NA
"83692_at",NA,7.34746352026667,NA,NA,NA,NA
"83693_at",NA,10.435270606,NA,NA,NA,NA
"83694_at",NA,5.759761829,NA,NA,NA,NA
"83695_at",NA,10.9165755866667,NA,NA,NA,NA
"83696_at",NA,5.4711516006,NA,NA,NA,NA
"83697_at",NA,2.2992555384,NA,NA,NA,NA
"83698_at",NA,1.95133862813333,NA,NA,NA,NA
"83699_at",NA,8.43539783573333,NA,NA,NA,NA
"8369_at",NA,2.04193774446667,NA,NA,NA,NA
"836_at",NA,9.25390694466667,NA,NA,NA,NA
"83700_at",NA,4.74682630693333,NA,NA,NA,NA
"83706_at",NA,5.087642838,NA,NA,NA,NA
"83707_at",NA,8.81226443893333,NA,NA,NA,NA
"83714_at",NA,3.5778217798,NA,NA,NA,NA
"83715_at",NA,3.75295502,NA,NA,NA,NA
"83716_at",NA,12.1345382086667,NA,NA,NA,NA
"83719_at",NA,6.3877919382,NA,NA,NA,NA
"83723_at",NA,4.69500105393333,NA,NA,NA,NA
"83729_at",NA,7.858110344,NA,NA,NA,NA
"8372_at",NA,5.36405912433333,NA,NA,NA,NA
"83732_at",NA,8.57503771953333,NA,NA,NA,NA
"83733_at",NA,7.37256823546667,NA,NA,NA,NA
"83734_at",NA,5.42750925566667,NA,NA,NA,NA
"83737_at",NA,7.59276472106667,NA,NA,NA,NA
"83741_at",NA,3.63965048486667,NA,NA,NA,NA
"83742_at",NA,11.7367807313333,NA,NA,NA,NA
"83743_at",NA,9.28674093666667,NA,NA,NA,NA
"83744_at",NA,4.47792919933333,NA,NA,NA,NA
"83746_at",NA,6.69077046053333,NA,NA,NA,NA
"83752_at",NA,7.66690693913333,NA,NA,NA,NA
"83755_at",NA,1.8578077154,NA,NA,NA,NA
"83758_at",NA,5.13843819993333,NA,NA,NA,NA
"83759_at",NA,7.80152957953333,NA,NA,NA,NA
"83786_at",NA,7.83640169,NA,NA,NA,NA
"83787_at",NA,9.43173705946667,NA,NA,NA,NA
"83795_at",NA,5.18960493033333,NA,NA,NA,NA
"8379_at",NA,7.54428152386667,NA,NA,NA,NA
"837_at",NA,7.60730600333333,NA,NA,NA,NA
"8382_at",NA,5.6246780518,NA,NA,NA,NA
"8383_at",NA,2.074168805,NA,NA,NA,NA
"83844_at",NA,2.5446710006,NA,NA,NA,NA
"83849_at",NA,5.9445066664,NA,NA,NA,NA
"83850_at",NA,3.51771473006667,NA,NA,NA,NA
"83851_at",NA,2.6449176284,NA,NA,NA,NA
"83852_at",NA,6.46308901826667,NA,NA,NA,NA
"83853_at",NA,4.59383252073333,NA,NA,NA,NA
"83854_at",NA,6.4799266636,NA,NA,NA,NA
"83855_at",NA,7.47808891846667,NA,NA,NA,NA
"83856_at",NA,4.7546442394,NA,NA,NA,NA
"83857_at",NA,1.8556538634,NA,NA,NA,NA
"83858_at",NA,7.36563913326667,NA,NA,NA,NA
"83860_at",NA,8.1582013982,NA,NA,NA,NA
"83861_at",NA,5.5759997414,NA,NA,NA,NA
"83862_at",NA,8.38006988333333,NA,NA,NA,NA
"83863_at",NA,2.75718037846667,NA,NA,NA,NA
"83866_at",NA,2.97711437853333,NA,NA,NA,NA
"83867_at",NA,1.8412738612,NA,NA,NA,NA
"83869_at",NA,5.24134514433333,NA,NA,NA,NA
"83871_at",NA,10.525191098,NA,NA,NA,NA
"83872_at",NA,3.98698718673333,NA,NA,NA,NA
"83873_at",NA,2.66325178066667,NA,NA,NA,NA
"83874_at",NA,6.36826724653333,NA,NA,NA,NA
"83875_at",NA,6.410529212,NA,NA,NA,NA
"83876_at",NA,2.55003937906667,NA,NA,NA,NA
"83877_at",NA,11.762952704,NA,NA,NA,NA
"83878_at",NA,4.88738384213333,NA,NA,NA,NA
"83879_at",NA,10.2684194624,NA,NA,NA,NA
"83881_at",NA,3.1070921168,NA,NA,NA,NA
"83882_at",NA,6.62136097313333,NA,NA,NA,NA
"83884_at",NA,2.56392964313333,NA,NA,NA,NA
"83886_at",NA,3.00746336066667,NA,NA,NA,NA
"83887_at",NA,3.62468074326667,NA,NA,NA,NA
"83888_at",NA,2.25080834606667,NA,NA,NA,NA
"83889_at",NA,2.53255900986667,NA,NA,NA,NA
"83890_at",NA,4.02167764133333,NA,NA,NA,NA
"83891_at",NA,7.674745052,NA,NA,NA,NA
"83892_at",NA,10.7210297946667,NA,NA,NA,NA
"83893_at",NA,3.3133105508,NA,NA,NA,NA
"83894_at",NA,3.51540231946667,NA,NA,NA,NA
"83895_at",NA,3.5233586418,NA,NA,NA,NA
"83896_at",NA,2.63071832346667,NA,NA,NA,NA
"83897_at",NA,2.2276870814,NA,NA,NA,NA
"838_at",NA,2.9025231308,NA,NA,NA,NA
"83900_at",NA,1.70690707653333,NA,NA,NA,NA
"83902_at",NA,2.24894430126667,NA,NA,NA,NA
"83903_at",NA,6.2539818098,NA,NA,NA,NA
"8390_at",NA,2.1357472368,NA,NA,NA,NA
"8392_at",NA,2.93847527546667,NA,NA,NA,NA
"83930_at",NA,10.0966387333333,NA,NA,NA,NA
"83931_at",NA,6.5932513282,NA,NA,NA,NA
"83932_at",NA,7.503605553,NA,NA,NA,NA
"83933_at",NA,5.6113855848,NA,NA,NA,NA
"83935_at",NA,7.2347079736,NA,NA,NA,NA
"83937_at",NA,6.11781602413333,NA,NA,NA,NA
"83938_at",NA,7.8319307758,NA,NA,NA,NA
"83939_at",NA,10.6968751586667,NA,NA,NA,NA
"83941_at",NA,8.34817789186667,NA,NA,NA,NA
"83942_at",NA,4.05038122353333,NA,NA,NA,NA
"83943_at",NA,4.83247203553333,NA,NA,NA,NA
"8394_at",NA,8.27928799666667,NA,NA,NA,NA
"83953_at",NA,3.43999741573333,NA,NA,NA,NA
"83955_at",NA,13.665723064,NA,NA,NA,NA
"83956_at",NA,1.7535879822,NA,NA,NA,NA
"83957_at",NA,3.21804730466667,NA,NA,NA,NA
"83959_at",NA,6.78060646353333,NA,NA,NA,NA
"8395_at",NA,1.77729262706667,NA,NA,NA,NA
"8396_at",NA,7.48349697886667,NA,NA,NA,NA
"83982_at",NA,8.07734912593333,NA,NA,NA,NA
"83983_at",NA,4.35492116153333,NA,NA,NA,NA
"83985_at",NA,7.31592886826667,NA,NA,NA,NA
"83986_at",NA,8.32506202246667,NA,NA,NA,NA
"83987_at",NA,4.51567443346667,NA,NA,NA,NA
"83988_at",NA,3.46131738353333,NA,NA,NA,NA
"83989_at",NA,6.35545522866667,NA,NA,NA,NA
"8398_at",NA,5.39762397066667,NA,NA,NA,NA
"83990_at",NA,6.30938852833333,NA,NA,NA,NA
"83992_at",NA,6.27614105133333,NA,NA,NA,NA
"83998_at",NA,2.15345376166667,NA,NA,NA,NA
"83999_at",NA,4.7508570394,NA,NA,NA,NA
"8399_at",NA,2.30674047726667,NA,NA,NA,NA
"839_at",NA,9.0967243414,NA,NA,NA,NA
"84000_at",NA,3.54673581326667,NA,NA,NA,NA
"84002_at",NA,6.73992507793333,NA,NA,NA,NA
"8402_at",NA,9.92804443226667,NA,NA,NA,NA
"84033_at",NA,3.9189860792,NA,NA,NA,NA
"84034_at",NA,5.4260384036,NA,NA,NA,NA
"8403_at",NA,2.71331134013333,NA,NA,NA,NA
"8404_at",NA,2.78808413213333,NA,NA,NA,NA
"84056_at",NA,8.05538531486667,NA,NA,NA,NA
"84057_at",NA,8.6503090252,NA,NA,NA,NA
"84058_at",NA,7.43491210933333,NA,NA,NA,NA
"84059_at",NA,3.0595260192,NA,NA,NA,NA
"8405_at",NA,9.0553217264,NA,NA,NA,NA
"84060_at",NA,6.98525384653333,NA,NA,NA,NA
"84061_at",NA,10.0513015359333,NA,NA,NA,NA
"84062_at",NA,8.04283814666667,NA,NA,NA,NA
"84063_at",NA,3.23604194526667,NA,NA,NA,NA
"84064_at",NA,10.2357452646667,NA,NA,NA,NA
"84065_at",NA,8.27002322713333,NA,NA,NA,NA
"84066_at",NA,3.3310011318,NA,NA,NA,NA
"84067_at",NA,7.68294637986667,NA,NA,NA,NA
"84068_at",NA,2.55662698506667,NA,NA,NA,NA
"84069_at",NA,5.86763309973333,NA,NA,NA,NA
"8406_at",NA,5.38812019733333,NA,NA,NA,NA
"84070_at",NA,3.80910435566667,NA,NA,NA,NA
"84071_at",NA,2.14600750826667,NA,NA,NA,NA
"84072_at",NA,1.585478259,NA,NA,NA,NA
"84073_at",NA,3.1530365118,NA,NA,NA,NA
"84074_at",NA,4.89322600526667,NA,NA,NA,NA
"84075_at",NA,1.717659907,NA,NA,NA,NA
"84076_at",NA,1.82283312633333,NA,NA,NA,NA
"84077_at",NA,2.8129692834,NA,NA,NA,NA
"84078_at",NA,4.77637495306667,NA,NA,NA,NA
"84079_at",NA,9.54750231366667,NA,NA,NA,NA
"8407_at",NA,9.55065317026667,NA,NA,NA,NA
"84080_at",NA,8.185099037,NA,NA,NA,NA
"84081_at",NA,8.0325810566,NA,NA,NA,NA
"84083_at",NA,5.42413144566667,NA,NA,NA,NA
"84085_at",NA,7.07156146893333,NA,NA,NA,NA
"8408_at",NA,7.5678349638,NA,NA,NA,NA
"8409_at",NA,10.9627168153333,NA,NA,NA,NA
"840_at",NA,9.650018004,NA,NA,NA,NA
