"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Gene"
-0.0990482796181884,4.29105697609643,-2.23414946160202,0.0262584389583681,0.174887629636285,-3.68320364214181,"7332_at","7332_at"
0.154141230256864,6.04385272061071,2.23377410377817,0.0262834416138802,0.175008590152598,-3.68398199491405,"55690_at","55690_at"
0.180534911125365,5.77363814657857,2.23362584275523,0.0262933230053033,0.17502882881126,-3.68428939853103,"63971_at","63971_at"
0.100652695539694,1.55182218471071,2.23343380821172,0.0263061266384546,0.17506850459546,-3.68468753272182,"401288_at","401288_at"
0.0878032176302188,1.59280433118929,2.2330093778151,0.0263344441548464,0.175198545376519,-3.6855673629301,"3938_at","3938_at"
0.128625018175809,2.36178825067857,2.23293568084417,0.026339363830744,0.175198545376519,-3.68572011790907,"157927_at","157927_at"
-0.250283563351916,4.78451963316429,-2.23256233696848,0.0263642988456641,0.175308654128256,-3.68649388970439,"10560_at","10560_at"
0.162722345672801,6.85366527051429,2.23241430589701,0.026374191269741,0.175308654128256,-3.68680065618567,"10614_at","10614_at"
-0.244937442947175,3.39518547306429,-2.23235063018457,0.0263784474974629,0.175308654128256,-3.68693260606609,"7850_at","7850_at"
0.290151519425705,4.17409573653214,2.23227761336171,0.0263833288403481,0.175308654128256,-3.68708390829057,"100506388_at","100506388_at"
0.135569946451432,2.12119790557857,2.23189747124307,0.026408754895461,0.175408314746761,-3.68787154493368,"645996_at","645996_at"
0.1295204301287,2.55401535495357,2.23184836686523,0.0264120408257574,0.175408314746761,-3.68797327747913,"10347_at","10347_at"
-0.156724842670776,2.28045438883929,-2.23168074042118,0.0264232606032249,0.175437283351077,-3.68832054320336,"29899_at","29899_at"
0.137822795924603,5.34774426432143,2.23129789384901,0.0264489012827651,0.175561959682329,-3.68911357857506,"285672_at","285672_at"
-0.40355832581115,7.93307135651786,-2.23064298557665,0.0264928130665438,0.175807819421096,-3.69046986367794,"9056_at","9056_at"
-0.317959790288787,3.81005581570357,-2.23010736674763,0.0265287735149259,0.176000799807789,-3.69157882071243,"80705_at","80705_at"
-0.100600474307963,1.44940195776786,-2.22974054131795,0.0265534259402708,0.176081467767656,-3.69233815616911,"442905_at","442905_at"
0.281400635389376,5.92773581625357,2.22972161052745,0.0265546987197098,0.176081467767656,-3.69237733999231,"10769_at","10769_at"
-0.354456785073433,5.4588662268,-2.22959843034053,0.0265629818236989,0.176090749161406,-3.69263229619746,"822_at","822_at"
-0.478919293387947,6.45135721318214,-2.22893646972989,0.0266075330095156,0.176335727113009,-3.69400217836669,"9476_at","9476_at"
-0.500054612150975,7.69761566393214,-2.22884458362557,0.0266137222415499,0.176335727113009,-3.69419229939938,"256764_at","256764_at"
0.121362971961289,1.50070220126429,2.22845567860716,0.0266399318147752,0.176451004460518,-3.69499689703032,"100874184_at","100874184_at"
0.113143741098625,9.27669982049643,2.22834527178596,0.0266473765726671,0.176451004460518,-3.69522529079397,"9341_at","9341_at"
-0.193047360805491,4.66940202069643,-2.22827949105143,0.0266518130418045,0.176451004460518,-3.69536136334133,"252983_at","252983_at"
0.161785918601335,3.53579541869643,2.22814038709363,0.0266611967824789,0.176467460825194,-3.69564909791529,"374928_at","374928_at"
0.526617885428088,3.267977563825,2.22778942668604,0.0266848847864237,0.176553521413429,-3.6963749776633,"102724193_at","102724193_at"
-0.287468081016616,4.54113128817857,-2.22774326224968,0.0266880020055403,0.176553521413429,-3.6964704498356,"368_at","368_at"
0.0821726371341793,1.75698044742857,2.22755134916281,0.0267009641829555,0.176572755495062,-3.69686732278824,"407045_at","407045_at"
-0.303049036942649,3.15364207668571,-2.22749584734605,0.0267047139008051,0.176572755495062,-3.69698209344766,"401145_at","401145_at"
-0.183574907459889,2.30138114748929,-2.22680257973612,0.0267515897854144,0.176785618288516,-3.6984154500962,"27240_at","27240_at"
0.129159699330653,6.252252884275,2.22678763359332,0.0267526011678448,0.176785618288516,-3.69844634707094,"6602_at","6602_at"
0.12248252122268,5.55683723860714,2.22671319612542,0.0267576387308707,0.176785618288516,-3.69860022276503,"25962_at","25962_at"
0.370457353905307,6.13333610702857,2.22647746634412,0.0267735972010567,0.176836535988025,-3.69908748611573,"7077_at","7077_at"
0.264803396932643,2.8434094774,2.22634642572808,0.0267824719811961,0.176836535988025,-3.69935833107687,"100506901_at","100506901_at"
-0.20745429437538,5.043017093825,-2.22629311704825,0.0267860830644045,0.176836535988025,-3.69946850921783,"119391_at","119391_at"
-0.115081120901376,1.56537662651786,-2.2259849351191,0.0268069673239707,0.176852006591994,-3.70010540843293,"101928273_at","101928273_at"
-0.222857074730392,2.81822231383571,-2.22579705650689,0.0268197060419772,0.176852006591994,-3.70049364306146,"114905_at","114905_at"
-0.141310367253887,1.82300504342857,-2.2256920784708,0.0268268261472513,0.176852006591994,-3.70071055719254,"4068_at","4068_at"
-0.233581979628968,4.82238177017857,-2.22561719069148,0.0268319063922074,0.176852006591994,-3.70086529037152,"9743_at","9743_at"
-0.195097630392949,2.97924132037143,-2.22561658685023,0.0268319473590465,0.176852006591994,-3.70086653800832,"257357_at","257357_at"
-0.14427429555494,5.370170258175,-2.22550886065329,0.026839256774409,0.176852006591994,-3.70108911309217,"84142_at","84142_at"
-0.414972104897803,4.52498011156071,-2.22546637044653,0.0268421402863218,0.176852006591994,-3.70117690003831,"3758_at","3758_at"
0.529157646787388,4.23321596556786,2.22544292333277,0.0268437315923976,0.176852006591994,-3.70122534228643,"57616_at","57616_at"
-0.328528068537193,4.97327080508571,-2.22529316418441,0.0268538973614513,0.176873430046511,-3.70153473635143,"84451_at","84451_at"
-0.226840978931512,2.25914569120357,-2.2251654439582,0.0268625697512357,0.17688500884842,-3.70179858338162,"6982_at","6982_at"
-0.26751635369454,9.16423859041072,-2.22496703862869,0.0268760465843616,0.1768977938697,-3.70220842419416,"34_at","34_at"
-0.140363505206182,5.669221971325,-2.22489189284455,0.0268811524511423,0.1768977938697,-3.702363641725,"60561_at","60561_at"
-0.215894302390805,3.85858825604286,-2.22483150563578,0.0268852561396839,0.1768977938697,-3.70248837098969,"9194_at","9194_at"
0.27974213865166,3.0453401865,2.22459486374063,0.0269013426777887,0.17695812506639,-3.70297712137216,"201799_at","201799_at"
-0.352199395055626,8.00874890513214,-2.22443298499436,0.0269123517481227,0.176971989752045,-3.70331143018908,"4329_at","4329_at"
0.121187646779763,5.02180325151071,2.22436044882959,0.0269172860654057,0.176971989752045,-3.703461222852,"347862_at","347862_at"
0.101834479537669,2.00391798138929,2.22404367167078,0.0269388442306038,0.177022018253695,-3.7041153364758,"2645_at","2645_at"
-0.316330295968913,5.96013407000714,-2.22400596884479,0.0269414110816887,0.177022018253695,-3.70419318311996,"677777_at","677777_at"
-0.122349306786791,1.50700966653929,-2.22394364358737,0.026945654721284,0.177022018253695,-3.70432186596771,"100422953_at","100422953_at"
0.114844375663868,3.93036955444286,2.22378255112028,0.0269566259697961,0.177031351709487,-3.7046544572011,"203547_at","203547_at"
0.113990472809839,1.74135723796429,2.22360278657116,0.0269688734627577,0.177031351709487,-3.70502557137997,"79748_at","79748_at"
0.111668430290751,2.01816292258571,2.22326254603582,0.0269920675256191,0.177031351709487,-3.705727900417,"6833_at","6833_at"
-0.136298310502114,5.60222098136786,-2.22321037146433,0.0269956257760137,0.177031351709487,-3.70583559070444,"5437_at","5437_at"
0.0990427830117921,6.91824744273929,2.22315870232967,0.0269991499573391,0.177031351709487,-3.70594223535154,"9166_at","9166_at"
0.182067564680842,3.57110517275714,2.22306150670269,0.0270057804325977,0.177031351709487,-3.70614283981402,"8527_at","8527_at"
-0.478066520674768,4.72542464953571,-2.22302276096025,0.0270084239771882,0.177031351709487,-3.70622280575603,"64577_at","64577_at"
0.0944058373535229,7.79241666361071,2.22299525423187,0.0270103008426118,0.177031351709487,-3.7062795750868,"9522_at","9522_at"
-0.0958497264099817,1.51984714917857,-2.2229289008204,0.0270148287979617,0.177031351709487,-3.70641651475084,"392459_at","392459_at"
-0.276758379480734,7.03840348229643,-2.22290768131682,0.027016276955431,0.177031351709487,-3.70646030656923,"999_at","999_at"
0.140479859208803,5.06105612433929,2.22260836457968,0.0270367114625255,0.177103239673532,-3.70707797953365,"10362_at","10362_at"
0.250196902125068,6.19849786919286,2.22252262538461,0.0270425673921549,0.177103239673532,-3.70725489701469,"65059_at","65059_at"
0.118298476444345,7.59103799288929,2.22240667582462,0.0270504884202086,0.177103239673532,-3.70749414124007,"100500905_at","100500905_at"
-0.258822744066286,3.55999990139643,-2.22234153391753,0.0270549394357033,0.177103239673532,-3.70762854634982,"28231_at","28231_at"
-0.10808065862867,1.91390634665,-2.22198867574821,0.0270790605717894,0.177206257760936,-3.70835652079504,"4585_at","4585_at"
-0.3591698568205,3.75465827771071,-2.22184895116221,0.0270886172027485,0.177206257760936,-3.70864475293669,"1582_at","1582_at"
0.161132367704842,1.91474267672857,2.22180742752395,0.0270914578259332,0.177206257760936,-3.70873040698791,"139804_at","139804_at"
-0.141585572994283,4.27938700950357,-2.22131036710688,0.0271254816940772,0.177383454166125,-3.70975561258698,"5597_at","5597_at"
0.102200618146984,7.20299757615,2.22109212854153,0.0271404318694683,0.177435862020122,-3.71020566792302,"9342_at","9342_at"
-0.409858957829195,4.10184751560714,-2.22061128986061,0.0271733963873122,0.177582762933472,-3.71119711139707,"100506157_at","100506157_at"
-0.335237365303497,3.57484274218929,-2.22052548905155,0.0271792822238033,0.177582762933472,-3.71137400273092,"58985_at","58985_at"
0.176109444095409,5.80487137479286,2.22038159845804,0.0271891554354605,0.177582762933472,-3.71167064015038,"55308_at","55308_at"
-0.166869428072599,6.66145917228929,-2.22035955082541,0.0271906685329689,0.177582762933472,-3.71171609077519,"25813_at","25813_at"
0.505313804391282,3.26429928285,2.22013595473792,0.02720601774071,0.177637658459123,-3.71217700376204,"51352_at","51352_at"
-0.114210571612948,5.65631855199643,-2.21962866543905,0.0272408695230211,0.177819832645554,-3.71322254595136,"6683_at","6683_at"
-0.561716827477757,7.736567286275,-2.21885537745418,0.0272940704646113,0.178061627288959,-3.71481587840556,"11001_at","11001_at"
-0.0831195142992678,4.69088102206071,-2.21879769786312,0.0272980423353826,0.178061627288959,-3.71493470371589,"9529_at","9529_at"
-0.45507940743184,6.31208817644286,-2.21878680903559,0.027298792206524,0.178061627288959,-3.71495713537707,"91703_at","91703_at"
0.122776679307248,2.92278235134286,2.21839141644192,0.0273260334621048,0.178193879181128,-3.71577159682396,"8717_at","8717_at"
-0.158298698784349,1.8868609648,-2.21818539310611,0.027340237137868,0.17824106688607,-3.71619592482311,"221458_at","221458_at"
0.087187798554583,2.04907486689286,2.21773109393638,0.0273715800963292,0.178368023688922,-3.71713147034752,"114784_at","114784_at"
-0.291609501765828,8.63857995546429,-2.21770102461946,0.0273736557346067,0.178368023688922,-3.71719338605576,"10449_at","10449_at"
-0.106559721252338,5.59426600101429,-2.2175299961312,0.0273854641625421,0.178399527427082,-3.71754553530311,"55727_at","55727_at"
0.194052518244239,5.20524030893929,2.21731694740275,0.0274001800002192,0.178401400132367,-3.71798416800912,"8674_at","8674_at"
-0.519055025185041,4.33397644059286,-2.21715628127763,0.0274112821693427,0.178401400132367,-3.71831492658683,"392465_at","392465_at"
0.232178590401645,5.98101266692143,2.21713789230596,0.0274125531120984,0.178401400132367,-3.71835278194337,"116441_at","116441_at"
0.176586486726223,6.26158634221429,2.21708027524723,0.0274165356115348,0.178401400132367,-3.71847138989562,"7327_at","7327_at"
0.138234474179859,4.02649926692143,2.21702118910873,0.0274206201751415,0.178401400132367,-3.71859301894621,"4047_at","4047_at"
-0.274022371487524,2.54770207400357,-2.21664753720898,0.0274464625685346,0.178515151612095,-3.71936211052663,"100500805_at","100500805_at"
-0.335623208201537,7.14896592148571,-2.21654346925915,0.0274536638425836,0.178515151612095,-3.71957629242532,"25840_at","25840_at"
0.110084033073194,1.99549466558571,2.21627679974031,0.0274721242687245,0.178515151612095,-3.72012507983741,"3787_at","3787_at"
-0.227882721637187,9.83207830982143,-2.21621653118343,0.0274762979024078,0.178515151612095,-3.7202490995405,"1508_at","1508_at"
-0.182499455083319,3.19769739582857,-2.2161767699408,0.0274790516933452,0.178515151612095,-3.72033091783047,"90025_at","90025_at"
-0.0687298649079865,10.08482929875,-2.21612202276007,0.0274828437746214,0.178515151612095,-3.72044357096632,"1340_at","1340_at"
0.176929066781908,2.81790722676786,2.21606273218943,0.0274869510671583,0.178515151612095,-3.7205655699991,"100500861_at","100500861_at"
-0.407626808253887,3.74633645768929,-2.21589544931123,0.0274985422842426,0.178545103734897,-3.72090976206404,"7306_at","7306_at"
0.17409463186332,3.12053440646071,2.21572450731322,0.0275103914246803,0.178576714901338,-3.7212614570657,"219445_at","219445_at"
0.128907892237925,1.53259208299643,2.21551189119938,0.0275251354569534,0.178627096717347,-3.72169885564743,"154822_at","154822_at"
0.190393340241797,1.89242727214286,2.21530981124844,0.0275391552017792,0.178664796093912,-3.7221145415076,"8988_at","8988_at"
-0.0681888863216006,8.09518237242143,-2.21522684928181,0.0275449126649358,0.178664796093912,-3.72228518673116,"1434_at","1434_at"
0.12599723812608,1.55848662705357,2.21510323552113,0.0275534932511982,0.17867514939218,-3.7225394375745,"643418_at","643418_at"
-0.105575871458579,3.07096821215357,-2.21475285003395,0.0275778276790431,0.178787629925312,-3.72326004197612,"284004_at","284004_at"
-0.0960833766878684,5.77174395720714,-2.21431636363786,0.0276081679190668,0.178909828333851,-3.72415756822947,"284695_at","284695_at"
0.126957670182836,1.99306305342857,2.21423269509394,0.0276139870376353,0.178909828333851,-3.72432959241146,"286103_at","286103_at"
-0.112288715488476,1.97437144928929,-2.21416576704471,0.027618642626109,0.178909828333851,-3.72446719329535,"83872_at","83872_at"
0.114129903931571,4.00215824026786,2.21407940598969,0.027624651001435,0.178909828333851,-3.72464474159092,"116985_at","116985_at"
0.117911425402656,2.46433355811429,2.21363366912356,0.0276556801608463,0.178927200516039,-3.72556101867841,"374654_at","374654_at"
-0.156997131954023,2.75819366528571,-2.21361791193864,0.0276567776213406,0.178927200516039,-3.72559340661464,"101929128_at","101929128_at"
0.461913959041511,4.83256606243571,2.21354799704387,0.0276616475274981,0.178927200516039,-3.72573710975262,"27350_at","27350_at"
0.134014661064261,1.74856998475,2.213543933218,0.0276619306152308,0.178927200516039,-3.72574546240952,"4892_at","4892_at"
0.160134349647907,5.11812193495,2.21353856359816,0.0276623046689444,0.178927200516039,-3.72575649893056,"51621_at","51621_at"
0.265291020679591,2.72550457316786,2.21341273177538,0.0276710715098356,0.178938663135646,-3.7260151216895,"56105_at","56105_at"
0.0943963042652616,7.12773412173571,2.21316591056918,0.0276882748105207,0.179004661663569,-3.7265223733616,"55763_at","55763_at"
0.23192730918379,4.63825352694643,2.21292597734837,0.0277050069099075,0.179067581295921,-3.72701541701389,"6497_at","6497_at"
-0.168289281095885,4.23748356651071,-2.21254317019768,0.0277317206852224,0.179166388446278,-3.727801948537,"84881_at","84881_at"
0.3346029821717,4.83514854601786,2.2125062057053,0.0277343013934509,0.179166388446278,-3.7278778903801,"1831_at","1831_at"
0.143302501063546,4.04228888573571,2.21234486048347,0.0277455682884993,0.179193922735771,-3.72820935237186,"91461_at","91461_at"
0.186709338613722,6.898996416825,2.21192824863391,0.0277746790548714,0.179336658147834,-3.72906511746692,"79073_at","79073_at"
0.151655160316421,8.15852505328929,2.21172772307397,0.0277887002213823,0.179343782028885,-3.72947696293927,"468_at","468_at"
-0.32135475642499,2.35575517155714,-2.21171194876841,0.0277898034540888,0.179343782028885,-3.72950935915925,"100033428_at","100033428_at"
-0.531639473585374,6.71361136555714,-2.21111339253968,0.0278316936964978,0.179513451973877,-3.73073846959634,"120939_at","120939_at"
-0.291670557691443,5.99831707603929,-2.21110156250812,0.0278325221781704,0.179513451973877,-3.73076275884508,"4129_at","4129_at"
0.103915051770532,8.27081606151071,2.2109751680914,0.0278413751760001,0.179513451973877,-3.7310222622045,"25972_at","25972_at"
-0.392806811850397,5.51030265092857,-2.21063215699563,0.0278654128778074,0.179513451973877,-3.73172643432453,"100033426_at","100033426_at"
-0.341761759804003,4.63050979723929,-2.21061043280661,0.0278669358818423,0.179513451973877,-3.7317710286602,"497190_at","497190_at"
0.10331965149461,5.53897160850714,2.21058077489936,0.0278690152065487,0.179513451973877,-3.73183190825645,"29098_at","29098_at"
0.299357807509559,3.76531533278929,2.21055311917505,0.0278709542787787,0.179513451973877,-3.73188867720776,"100652748_at","100652748_at"
0.151077764459294,7.43637490261429,2.21053490112021,0.0278722316957329,0.179513451973877,-3.73192607306522,"22794_at","22794_at"
0.136815986777917,1.65131056941429,2.21022394347951,0.027894043308001,0.179608712787637,-3.73256432413958,"129446_at","129446_at"
0.226127359187243,6.25157911528929,2.21001648498828,0.027908603368714,0.179615443643336,-3.73299009157781,"140606_at","140606_at"
-0.126743704017271,3.54121492922143,-2.20993645871485,0.0279142216134856,0.179615443643336,-3.73315431934806,"23263_at","23263_at"
0.11062306681109,4.64515471008929,2.20990896358602,0.0279161521353257,0.179615443643336,-3.73321074279037,"146923_at","146923_at"
-0.118001505239414,6.58750202844643,-2.20972165442557,0.0279293067962968,0.179631243464625,-3.73359510660186,"85865_at","85865_at"
0.107985541860402,1.80876382680714,2.20967042349959,0.0279329056629517,0.179631243464625,-3.73370022847364,"8541_at","8541_at"
0.213691146951046,3.06392803248214,2.20957410225323,0.0279396731196052,0.179631243464625,-3.73389786581197,"1850_at","1850_at"
0.104779702337384,6.52173484435357,2.20920515140184,0.0279656084700604,0.17972361033501,-3.73465482304588,"1716_at","1716_at"
-0.226540881240189,3.16702287654286,-2.20916985723998,0.0279680905614758,0.17972361033501,-3.73472722785305,"2123_at","2123_at"
-0.235254036118278,6.03585244080714,-2.20876586718197,0.0279965151021592,0.179817845949025,-3.73555592068596,"55313_at","55313_at"
0.0609530747993569,1.39477251247143,2.20875582145758,0.0279972222332423,0.179817845949025,-3.73557652532117,"400680_at","400680_at"
0.392114824252577,2.483816092375,2.20866178286884,0.028003842477559,0.179817845949025,-3.7357694020848,"145978_at","145978_at"
0.368005558458937,5.56350488138571,2.2085505486594,0.0280116750316612,0.179823003929726,-3.73599753750868,"9672_at","9672_at"
-0.0934666675192666,1.67239946867143,-2.20836176612693,0.0280249724941227,0.179858019349616,-3.7363846950531,"1129_at","1129_at"
0.476521197742125,4.84484819748571,2.20819783213833,0.0280365241122214,0.179858019349616,-3.73672086701805,"8862_at","8862_at"
-0.127151650286761,3.933693177125,-2.20817374940091,0.0280382214512653,0.179858019349616,-3.73677025036438,"5064_at","5064_at"
0.143800317787149,8.88072270281429,2.20782260672358,0.0280629799241782,0.17997171030843,-3.73749023414151,"10567_at","10567_at"
-0.0979885132321484,6.16592756408214,-2.20723596765043,0.0281043851100519,0.18009247636625,-3.73869283405368,"4649_at","4649_at"
0.0981640717455783,1.746466679,2.20716962633214,0.0281090708327472,0.18009247636625,-3.73882881321466,"728586_at","728586_at"
0.120066047768864,1.81783690499643,2.20716153901624,0.0281096420904686,0.18009247636625,-3.73884538943869,"344561_at","344561_at"
-0.0827731774850815,8.93324894462857,-2.20715689375999,0.02810997021853,0.18009247636625,-3.73885491059449,"4725_at","4725_at"
0.199396094258949,3.03324414847857,2.20685031024385,0.0281316337695626,0.180121940349373,-3.73948325720454,"284110_at","284110_at"
0.206751697780479,5.70521669508571,2.20682682851783,0.0281332936121154,0.180121940349373,-3.73953137981584,"23258_at","23258_at"
0.343490136233339,6.51215505499286,2.20672748366569,0.0281403168973943,0.180121940349373,-3.73973496814855,"7276_at","7276_at"
0.370558520984278,3.06643187428214,2.20669331271117,0.0281427329988446,0.180121940349373,-3.73980499296243,"57172_at","57172_at"
-0.301427312253767,5.07205125849643,-2.20644994542384,0.0281599457960094,0.180152449387479,-3.74030368303857,"123688_at","123688_at"
0.18089029646793,3.58440478286071,2.20633178819913,0.028168306067984,0.180152449387479,-3.74054578288174,"101927021_at","101927021_at"
-0.201552593380621,2.40551402800714,-2.20632726315904,0.0281686262821483,0.180152449387479,-3.74055505427533,"6334_at","6334_at"
0.333221173368889,3.24507022824643,2.20614868398969,0.0281812659437312,0.180188239283312,-3.74092093203601,"6693_at","6693_at"
-0.149399817944316,2.79841049431786,-2.20597928837586,0.0281932601429479,0.180219885301572,-3.74126796789848,"221935_at","221935_at"
-0.146489935816092,2.06996367522857,-2.20554167258358,0.0282242663706412,0.180373015811577,-3.74216437972605,"100129138_at","100129138_at"
-0.106963678579418,9.740207432075,-2.20532029592565,0.02823996273678,0.180412078477152,-3.74261778218671,"9556_at","9556_at"
-0.364522037090764,4.68047053826071,-2.20525655769177,0.0282444833985221,0.180412078477152,-3.74274831659583,"11309_at","11309_at"
0.2525706623163,8.31220026914643,2.20498913595057,0.0282634572344927,0.180488208430552,-3.74329595041147,"83604_at","83604_at"
-0.233211431444465,4.96932991911429,-2.20480038650429,0.0282768558396057,0.180528706286197,-3.74368243833043,"100500824_at","100500824_at"
-0.303726302865464,7.54541557072143,-2.20428381158048,0.0283135536673632,0.180553127688685,-3.74474002650191,"63917_at","63917_at"
0.112088006200941,2.12021080357143,2.20414542282799,0.0283233919003767,0.180553127688685,-3.74502331037949,"255022_at","255022_at"
0.106198474668751,2.185507515325,2.20397063636793,0.028335821924472,0.180553127688685,-3.74538107641257,"51207_at","51207_at"
0.231274170944614,3.36861594595357,2.20397032989575,0.0283358437235386,0.180553127688685,-3.7453817036988,"85016_at","85016_at"
0.0866963222703832,1.53299602769286,2.20395242171881,0.0283371175399157,0.180553127688685,-3.74541835794851,"10881_at","10881_at"
-0.215375358819844,3.4913402044,-2.20381488627446,0.0283469021489475,0.180553127688685,-3.74569985433674,"6542_at","6542_at"
0.252706092814247,3.45335180352857,2.20376643050302,0.0283503501084937,0.180553127688685,-3.74579902564363,"7133_at","7133_at"
0.103724739568341,8.58719543072857,2.20366106453733,0.0283578488713643,0.180553127688685,-3.74601466412436,"10487_at","10487_at"
-0.0851815785356437,7.66596372334286,-2.20353846244628,0.0283665764699655,0.180553127688685,-3.74626556497382,"6629_at","6629_at"
0.132933762932107,2.078847795575,2.20351338464587,0.0283683619542839,0.180553127688685,-3.74631688414874,"3083_at","3083_at"
0.122145179829671,4.35764965542857,2.20350244377652,0.0283691409506525,0.180553127688685,-3.74633927335171,"63891_at","63891_at"
0.24156088282848,4.77852338964643,2.2034846271182,0.0283704095469138,0.180553127688685,-3.74637573281918,"83452_at","83452_at"
-0.140023373015484,8.43697153331786,-2.20340080451276,0.0283763786119306,0.180553127688685,-3.74654726103434,"9524_at","9524_at"
0.1775560241555,8.79425205469643,2.20327274376713,0.0283855000054641,0.180553127688685,-3.74680930267331,"5745_at","5745_at"
0.178322615661069,3.41996320073214,2.2032580278883,0.0283865483372642,0.180553127688685,-3.74683941379389,"1306_at","1306_at"
0.190462647242214,5.24233128024286,2.20279202813774,0.0284197626398882,0.180657431718738,-3.74779282602413,"10970_at","10970_at"
0.233983486241202,4.4702771869,2.2027630986553,0.0284218257084892,0.180657431718738,-3.74785200789122,"245812_at","245812_at"
0.101598697297481,1.87356491812143,2.20273075094031,0.0284241326975185,0.180657431718738,-3.7479181816467,"158435_at","158435_at"
0.225750737774701,8.28968564591071,2.20226684884345,0.0284572353223554,0.180822205657758,-3.74886708360213,"10979_at","10979_at"
-0.128470162612412,2.34375582705357,-2.20216938281105,0.0284641944407705,0.180822205657758,-3.74906642382019,"401237_at","401237_at"
0.312687955171998,4.38428712421786,2.20202136811367,0.0284747655750716,0.180844452070874,-3.74936913129495,"8751_at","8751_at"
-0.239823628803764,2.77850580332857,-2.20174847681383,0.0284942642453772,0.180899892527199,-3.74992717469267,"645843_at","645843_at"
-0.191052853883926,5.56694061798214,-2.20167162936996,0.0284997572466025,0.180899892527199,-3.75008431024446,"79736_at","79736_at"
-0.523855760640999,4.15257821496071,-2.20160236438754,0.0285047090445289,0.180899892527199,-3.75022593685535,"219595_at","219595_at"
0.125041160768209,2.033121941725,2.20114640952055,0.0285373241482458,0.181061960902883,-3.75115812385315,"157807_at","157807_at"
-0.12819438416634,7.91422360496786,-2.20104620170139,0.0285444964867225,0.181062561151336,-3.75136297098959,"2683_at","2683_at"
-0.292313569789769,3.11083209035714,-2.20038699040797,0.0285917182178093,0.181317138187406,-3.75271032178418,"3818_at","3818_at"
0.150480390230779,2.26361304544643,2.20025914571361,0.0286008840306144,0.181330313574022,-3.7529715763369,"386746_at","386746_at"
-0.121334585729439,3.42225620260357,-2.20002134151904,0.0286179401466451,0.181364583812233,-3.75345749756673,"571_at","571_at"
0.136258535462331,5.8036435137,2.1999861006736,0.0286204684876079,0.181364583812233,-3.75352950323686,"79036_at","79036_at"
0.109406104395391,1.72839251125357,2.19967713889852,0.0286426431135743,0.181415333670805,-3.75416074012489,"406929_at","406929_at"
-0.233881100674707,1.736731325525,-2.19967690120514,0.0286426601788907,0.181415333670805,-3.75416122572111,"100500866_at","100500866_at"
-0.144116666191532,3.91080911409286,-2.19925268399372,0.0286731310992875,0.181563376183657,-3.75502780054739,"51501_at","51501_at"
0.233054737398964,1.99947832886429,2.19885397209522,0.0287017955891527,0.181699909616853,-3.7558421271693,"219469_at","219469_at"
0.7410711256329,7.01695602205,2.19847296691884,0.0287292102707373,0.181810933116984,-3.75662015667104,"1393_at","1393_at"
0.0679964608659403,0.989986982857143,2.19813774669316,0.0287533493047452,0.181810933116984,-3.75730458375804,"100422887_at","100422887_at"
0.129651811419272,2.04696957213214,2.19806556719276,0.0287585492096327,0.181810933116984,-3.75745194118849,"768_at","768_at"
0.214023853221905,2.967963789975,2.19804028946405,0.0287603704424655,0.181810933116984,-3.75750354561229,"692204_at","692204_at"
-0.111963953586803,1.37381731081429,-2.19799680016107,0.0287635040330436,0.181810933116984,-3.75759232758294,"389123_at","389123_at"
-0.355776807928653,2.84961653353571,-2.1979347696843,0.0287679741060317,0.181810933116984,-3.75771895781436,"2001_at","2001_at"
-0.219149911121494,6.10364154936786,-2.19788886188914,0.0287712827250168,0.181810933116984,-3.75781267266848,"27258_at","27258_at"
-0.130353771079567,9.01290111361071,-2.19782079404101,0.0287761890466213,0.181810933116984,-3.75795162094403,"27089_at","27089_at"
-0.28094022656983,2.85078248500714,-2.19767522733265,0.0287866839065443,0.181832332764745,-3.7582487552851,"117245_at","117245_at"
0.141515867189268,2.36724602648214,2.19749870441764,0.0287994150475096,0.181835396127415,-3.75860905273513,"2118_at","2118_at"
0.268994635137277,5.66454217996429,2.19745639946519,0.0288024668784461,0.181835396127415,-3.75869539639593,"1282_at","1282_at"
0.125853525339289,5.26743200144286,2.19737287985047,0.0288084927098902,0.181835396127415,-3.75886585374862,"84858_at","84858_at"
-0.101100830466679,1.52674281535,-2.19708761436508,0.0288290824725999,0.181920470600407,-3.75944801238208,"6736_at","6736_at"
0.142799543104759,4.36662231794286,2.19677866511492,0.0288513960376722,0.181992017186589,-3.76007842170388,"84342_at","84342_at"
-0.220319396159074,5.74007821978929,-2.19673364738384,0.0288546486478307,0.181992017186589,-3.76017027301167,"26061_at","26061_at"
0.31486576662343,3.84718571185,2.19662569338652,0.0288624498069178,0.181996349756118,-3.76039052806839,"8447_at","8447_at"
0.160191629587041,4.89961440361429,2.19631873534912,0.0288846417169263,0.182077030959956,-3.76101674760959,"10227_at","10227_at"
0.21375230726014,3.82722780758929,2.19625184411932,0.0288894796601697,0.182077030959956,-3.76115319999879,"101927811_at","101927811_at"
-0.186865957849444,2.42956612739286,-2.19606740048269,0.02890282327597,0.182114540291395,-3.76152942848603,"10566_at","10566_at"
0.117678711265559,6.21436955635714,2.19594835544683,0.0289114384476177,0.182114540291395,-3.7617722406008,"1398_at","1398_at"
0.11026056965291,1.85270383812143,2.19569185723575,0.0289300085231814,0.182114540291395,-3.76229536814757,"100302257_at","100302257_at"
